DA_DGUID,DA_ID,Municipality,CSD_DGUID,Census_Year,Characteristic_ID,Characteristic_Name,Value,Flag,Topic_ID,Release_Date,Data_Quality_Flag,TNR_SF_Pct,TNR_LF_Pct
2021S051235430655,35430655,Barrie,2021A00053543042,2021,2225,Employed population,300,,15,2022-11-30,00000,3.3,8.3
2021S051235430655,35430655,Barrie,2021A00053543042,2021,2226,Unemployed population,50,,15,2022-11-30,00000,3.3,8.3
2021S051235430655,35430655,Barrie,2021A00053543042,2021,2228,Participation rate,70.7,,15,2022-11-30,00000,3.3,8.3
2021S051235430655,35430655,Barrie,2021A00053543042,2021,2229,Employment rate,60.6,,15,2022-11-30,00000,3.3,8.3
2021S051235430655,35430655,Barrie,2021A00053543042,2021,2230,Unemployment rate,14.3,,15,2022-11-30,00000,3.3,8.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,1,"Population, 2021",478,,1,2022-02-09,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,6,Population density per square kilometre,4389.3,,1,2022-02-09,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.11,,1,2022-02-09,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,30,,2,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,30,,2,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",170,,4,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",165,,7,2022-07-13,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,229,Median total household income in 2020,94000,,7,2022-07-13,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",165,,7,2022-07-13,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,238,Average total household income in 2020,103000,,7,2022-07-13,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",165,,10,2022-09-21,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,1402,Renter households,35,,10,2022-09-21,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,380,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2224,Population in the labour force,240,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2225,Employed population,215,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2226,Unemployed population,30,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2228,Participation rate,63.2,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2229,Employment rate,56.6,,15,2022-11-30,00000,1.2,7.3
2021S051235430656,35430656,Barrie,2021A00053543042,2021,2230,Unemployment rate,12.5,,15,2022-11-30,00000,1.2,7.3
2021S051235430657,35430657,Barrie,2021A00053543042,2021,1,"Population, 2021",1241,,1,2022-02-09,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,6,Population density per square kilometre,1979.9,,1,2022-02-09,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.63,,1,2022-02-09,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,65,,2,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,80,,2,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,85,,2,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,100,,2,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",420,,4,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,55,,4,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",420,,7,2022-07-13,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,229,Median total household income in 2020,106000,,7,2022-07-13,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",415,,7,2022-07-13,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,238,Average total household income in 2020,126400,,7,2022-07-13,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",415,,10,2022-09-21,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,1402,Renter households,80,,10,2022-09-21,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,1105,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2224,Population in the labour force,740,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2225,Employed population,665,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2226,Unemployed population,75,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2228,Participation rate,67,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2229,Employment rate,60.2,,15,2022-11-30,00000,1,1
2021S051235430657,35430657,Barrie,2021A00053543042,2021,2230,Unemployment rate,10.1,,15,2022-11-30,00000,1,1
2021S051235430658,35430658,Barrie,2021A00053543042,2021,1,"Population, 2021",360,,1,2022-02-09,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,6,Population density per square kilometre,5049.1,,1,2022-02-09,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.07,,1,2022-02-09,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,30,,2,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,35,,2,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,20,,2,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,35,,2,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",115,,4,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",115,,7,2022-07-13,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,229,Median total household income in 2020,104000,,7,2022-07-13,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",120,,7,2022-07-13,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,238,Average total household income in 2020,104000,,7,2022-07-13,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",115,,10,2022-09-21,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,1402,Renter households,10,,10,2022-09-21,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,260,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2224,Population in the labour force,185,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2225,Employed population,145,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2226,Unemployed population,45,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2228,Participation rate,71.2,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2229,Employment rate,55.8,,15,2022-11-30,00000,0.9,3.6
2021S051235430658,35430658,Barrie,2021A00053543042,2021,2230,Unemployment rate,24.3,,15,2022-11-30,00000,0.9,3.6
2021S051235430659,35430659,Barrie,2021A00053543042,2021,1,"Population, 2021",540,,1,2022-02-09,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,6,Population density per square kilometre,3921.6,,1,2022-02-09,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.14,,1,2022-02-09,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,40,,2,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,30,,2,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",195,,4,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,15,,4,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",195,,7,2022-07-13,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,229,Median total household income in 2020,110000,,7,2022-07-13,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",180,,7,2022-07-13,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,238,Average total household income in 2020,122000,,7,2022-07-13,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",185,,10,2022-09-21,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,1402,Renter households,20,,10,2022-09-21,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,430,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2224,Population in the labour force,290,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2225,Employed population,260,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2226,Unemployed population,30,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2228,Participation rate,67.4,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2229,Employment rate,60.5,,15,2022-11-30,00000,2.1,4.3
2021S051235430659,35430659,Barrie,2021A00053543042,2021,2230,Unemployment rate,10.3,,15,2022-11-30,00000,2.1,4.3
2021S051235430660,35430660,Barrie,2021A00053543042,2021,1,"Population, 2021",561,,1,2022-02-09,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,6,Population density per square kilometre,3463,,1,2022-02-09,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.16,,1,2022-02-09,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,40,,2,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,35,,2,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",185,,4,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,15,,4,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",190,,7,2022-07-13,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,229,Median total household income in 2020,116000,,7,2022-07-13,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",195,,7,2022-07-13,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,238,Average total household income in 2020,118000,,7,2022-07-13,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",195,,10,2022-09-21,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,1402,Renter households,35,,10,2022-09-21,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,450,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2224,Population in the labour force,320,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2225,Employed population,280,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2226,Unemployed population,45,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2228,Participation rate,71.1,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2229,Employment rate,62.2,,15,2022-11-30,00000,0.5,0
2021S051235430660,35430660,Barrie,2021A00053543042,2021,2230,Unemployment rate,14.1,,15,2022-11-30,00000,0.5,0
2021S051235430661,35430661,Barrie,2021A00053543042,2021,1,"Population, 2021",725,,1,2022-02-09,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,6,Population density per square kilometre,452.4,,1,2022-02-09,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,7,Land area in square kilometres,1.6,,1,2022-02-09,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,14,Population aged 15 to 19,45,,2,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,15,Population aged 20 to 24,40,,2,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,16,Population aged 25 to 29,35,,2,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,17,Population aged 30 to 34,55,,2,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,41,"Occupied private dwellings by structural type, total",260,,4,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,45,Apartment or flat in a duplex,70,,4,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,46,Apartment in a building with fewer than five storeys,5,,4,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,228,"Private households income statistics, total",255,,7,2022-07-13,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,229,Median total household income in 2020,107000,,7,2022-07-13,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,237,"Private households income statistics, sample total",240,,7,2022-07-13,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,238,Average total household income in 2020,141000,,7,2022-07-13,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,1400,"Private households by tenure, total",240,,10,2022-09-21,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,1402,Renter households,55,,10,2022-09-21,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2223,Population aged 15+ by labour force status,605,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2224,Population in the labour force,440,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2225,Employed population,375,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2226,Unemployed population,70,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2228,Participation rate,72.7,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2229,Employment rate,62,,15,2022-11-30,00000,1.2,4.7
2021S051235430661,35430661,Barrie,2021A00053543042,2021,2230,Unemployment rate,15.9,,15,2022-11-30,00000,1.2,4.7
2021S051235430662,35430662,Barrie,2021A00053543042,2021,1,"Population, 2021",616,,1,2022-02-09,00000,1.8,3.8
2021S051235430662,35430662,Barrie,2021A00053543042,2021,6,Population density per square kilometre,4839,,1,2022-02-09,00000,1.8,3.8
2021S051235430662,35430662,Barrie,2021A00053543042,2021,7,Land area in square kilometres,0.13,,1,2022-02-09,00000,1.8,3.8
